400, 3, flower_1|flower_2|flower_3|flower_4|flower_5
85.87587987987988, 108.51584984984986, 97.88587387387388, 3
94.99427627627628, 110.35804504504505, 103.91822522522523, 3
108.35250450450451, 109.25566366366367, 105.0347987987988, 3
115.48424324324324, 107.34363363363363, 106.68775975975976, 3
117.82815015015015, 112.66697897897897, 111.15904504504505, 3
84.39400767754319, 89.8352744721689, 87.70495201535508, 3
55.50727588510354, 128.4883553774215, 133.66724916499666, 3
42.04562860727729, 35.63823337515684, 41.15869761606022, 3
95.1064500665779, 123.80333422103863, 87.75740612516645, 3
62.70175630252101, 105.47540336134455, 61.98425490196079, 3
115.94636036036036, 122.11908108108108, 120.36594294294294, 3
59.788322274881516, 116.16245497630332, 84.5276524486572, 3
123.4820960960961, 101.77044744744745, 115.41742942942943, 4
57.16542857142857, 67.40560058309038, 77.18226530612245, 4
150.83354354354356, 137.06695495495495, 142.9086066066066, 4
158.51456, 90.9129056, 107.45102399999999, 4
83.541744, 90.985452, 93.144896, 4
61.96702702702703, 63.58463663663664, 77.16068768768768, 4
85.18351176470588, 87.10191470588236, 94.77076470588236, 4
77.16560238568589, 80.70812326043738, 91.02099403578528, 4
92.57575078864353, 105.48772555205046, 118.64371924290221, 4
105.59033199999999, 86.54858399999999, 102.430084, 4
59.02320078740158, 102.39536614173228, 94.93075196850394, 4
86.17709689213895, 111.69294332723949, 109.30177330895796, 4
65.61079166666667, 43.408169642857146, 65.34642261904762, 4
97.2064053200033, 86.66498915433864, 97.60961623621775, 4
73.64281381381382, 110.57300300300301, 89.34612012012012, 4
127.33466666666666, 117.51591351351351, 115.33353153153152, 4
130.97978678678678, 110.1301051051051, 126.08948048048047, 4
79.33953189397663, 121.90937346390895, 130.7062124248497, 4
110.42408721804512, 123.9797984962406, 127.15547969924812, 4
77.54476276276276, 102.15508408408408, 96.01216816816817, 4
133.549916, 86.40836399999999, 121.13729199999999, 4
90.15352, 93.04151999999999, 93.22665185185186, 4
91.19882666666668, 80.97925866666667, 104.13405333333334, 4
91.07123666666666, 73.25696, 104.93010333333334, 4
66.74602102102102, 71.77626126126127, 71.05837237237238, 4
130.50549359886202, 137.6484495021337, 163.41849502133712, 4
126.71076276276277, 93.6952912912913, 101.29774774774775, 4
63.45770867430442, 88.0717937806874, 82.84116202945991, 4
96.89161676646707, 84.96142215568862, 100.65364071856287, 4
78.58313829787234, 105.78773936170214, 116.86491223404256, 4
100.15001801801802, 115.84125225225225, 118.92657657657658, 4
54.143003003003, 74.33550750750751, 93.42360360360361, 4
94.0359790212395, 102.40771133344757, 102.49003583374927, 4
68.99273984962406, 70.92412030075188, 66.85072781954888, 4
123.27655911523198, 111.84620214942629, 115.71004678021711, 4
109.61282749675746, 104.0187626459144, 118.80132036316473, 4
106.48498753117207, 104.61828179551122, 93.62666832917705, 4
47.144036036036034, 71.78124924924926, 93.44034234234235, 4
69.3988948948949, 97.20138738738738, 109.06172972972973, 4
66.90411815561959, 79.5661902017291, 84.24487896253602, 4
97.37516966067865, 87.01730938123754, 94.89256287425151, 4
102.14288928571429, 99.81786428571428, 112.94745714285715, 4
48.71861561561562, 58.02614714714715, 54.775237237237235, 4
83.56096396396397, 83.27125825825826, 93.0245975975976, 4
103.31131326949384, 61.579045143638844, 94.15025444596442, 4
96.73025321100917, 85.80971009174311, 91.65388623853211, 4
173.47054466858788, 143.75568587896254, 134.9616426512968, 4
98.74963550295857, 87.7203597633136, 104.64546035502958, 4
170.51253404539386, 130.94266488651536, 159.5425927903872, 4
116.20294555112882, 102.98130677290837, 113.09942895086321, 4
120.12322222222222, 99.71191291291291, 127.99858858858859, 4
90.40024410540914, 107.90808044382801, 118.65851595006934, 4
117.88106857142857, 113.02713714285714, 135.18450857142858, 4
109.42620318725099, 127.91570916334662, 143.08029083665338, 4
55.92061561561562, 73.03761861861862, 72.31257957957958, 4
105.23096396396396, 112.43515015015015, 110.1758948948949, 4
129.33514114114115, 122.26535735735736, 129.36343843843844, 4
84.86829686537762, 102.72414778623461, 125.69479196083168, 4
91.87726486486486, 86.12504594594594, 128.33094054054052, 4
88.03997995991983, 99.03930588449626, 130.71860691079127, 4
106.72118860244234, 114.5447354138399, 134.42802170963367, 4
71.53608876560332, 69.65236061026351, 85.08369209431345, 4
73.97747604790419, 82.36652694610778, 84.21623353293413, 4
148.0690015037594, 130.08524210526315, 126.67937142857143, 4
103.45713813813813, 118.02921921921921, 122.44005105105106, 4
90.68493866666667, 76.93102933333334, 101.96529600000001, 4
84.97668140442133, 98.53287906371911, 107.0793524057217, 4
50.77742513368984, 92.87687433155081, 113.18554545454546, 4
82.72623548922057, 99.98318739635158, 97.34296185737978, 4
91.62140799999999, 101.74389028571427, 129.63731199999998, 4
87.93738378378379, 90.99499999999999, 111.3371972972973, 4
123.44558145695365, 130.8279655629139, 116.62783576158941, 4
135.13167867867867, 130.9004894894895, 150.0091171171171, 4
83.86374474474475, 114.06578078078078, 136.68948348348349, 4
144.21787692307691, 142.27588034188034, 155.55361025641025, 4
89.57436741767765, 96.23133448873484, 117.11084575389948, 4
108.05416, 129.166348, 149.354716, 4
125.255841796875, 120.5258203125, 121.7244765625, 4
115.90181381381382, 115.43843543543544, 148.43972372372372, 4
108.89057918552035, 106.49638009049774, 122.48443137254901, 4
